SKU_ID,Category,Hub,Avg_Daily_Demand,Lead_Time_Days,Current_Stock,Unit_Cost,Stock_Aging_Days,Replenishment_Cycle_Days,Book_to_Ship_Days,Book_to_Deliver_Days,Demand_StdDev,Safety_Stock,Reorder_Point
MYT-SKU-03963,Apparel,Munich,7.36,5,652,129.86,272,14,0,4,2.49,9.19,45.99
MYT-SKU-03964,Footwear,Munich,4.99,3,139,86.33,314,7,4,6,2.077,5.94,20.91
MYT-SKU-03965,Apparel,Leipzig,5.27,5,280,53.06,338,14,1,4,2.14,7.9,34.25
MYT-SKU-03966,Bags,Leipzig,3.15,7,76,300.47,214,28,0,5,2.298,10.03,32.08
MYT-SKU-03967,Apparel,NewJersey,9.6,9,820,283.87,18,14,0,2,2.621,12.97,99.37
MYT-SKU-03968,Apparel,Munich,10.98,5,846,439.26,181,14,2,4,4.717,17.4,72.3
MYT-SKU-03969,Footwear,Munich,2.03,3,112,160.06,284,21,0,5,1.796,5.13,11.22
MYT-SKU-03970,Apparel,HongKong,7.98,20,502,280.27,247,21,1,6,3.059,22.57,182.17
MYT-SKU-03971,Accessories,Munich,7.42,3,471,63.51,231,7,4,10,2.19,6.26,28.52
MYT-SKU-03972,Apparel,Munich,5.83,6,505,422.01,42,28,2,4,2.484,10.04,45.02
MYT-SKU-03973,Apparel,Leipzig,7.43,5,652,336.4,260,14,3,8,2.818,10.4,47.55
MYT-SKU-03974,Footwear,Leipzig,5.13,4,333,323.66,117,7,4,6,2.24,7.39,27.91
MYT-SKU-03975,Apparel,Munich,13.46,7,499,251.89,293,21,2,3,3.672,16.03,110.25
MYT-SKU-03976,Accessories,NewJersey,4.32,13,272,258.77,138,14,2,5,1.996,11.87,68.03
MYT-SKU-03977,Apparel,Leipzig,6.31,5,358,207.69,149,14,0,1,3.148,11.61,43.16
MYT-SKU-03978,Apparel,NewJersey,8.58,12,636,31.99,281,14,2,8,3.705,21.18,124.14
MYT-SKU-03979,Apparel,Leipzig,6.04,6,482,42.88,105,21,2,4,3.56,14.39,50.63
MYT-SKU-03980,Apparel,Munich,17.27,6,1085,96.05,111,14,0,6,4.967,20.07,123.69
MYT-SKU-03981,Bags,Munich,9.23,3,496,151.06,178,7,4,9,3.303,9.44,37.13
MYT-SKU-03982,Bags,Munich,6.53,4,518,59.29,250,14,3,7,3.218,10.62,36.74
MYT-SKU-03983,Apparel,Leipzig,6.88,8,333,229.54,32,28,3,6,2.552,11.91,66.95
MYT-SKU-03984,Apparel,Munich,15.53,5,789,234.9,311,7,3,8,5.58,20.59,98.24
MYT-SKU-03985,Bags,Leipzig,3.99,5,65,439.26,85,7,1,6,2.46,9.08,29.03
MYT-SKU-03986,Accessories,Leipzig,2.74,5,56,356.81,60,7,4,6,1.886,6.96,20.66
MYT-SKU-03987,Apparel,Munich,8.8,4,416,421.98,262,14,0,2,2.77,9.14,44.34
MYT-SKU-03988,Apparel,Munich,7.5,3,117,427.25,283,14,3,10,2.215,6.33,28.83
MYT-SKU-03989,Apparel,HongKong,8.52,23,258,406.07,241,7,2,5,2.709,21.44,217.4
MYT-SKU-03990,Bags,NewJersey,5.61,13,370,538.91,357,28,2,8,3.182,18.93,91.86
MYT-SKU-03991,Apparel,Munich,8.46,7,526,305.64,260,7,2,4,3.206,14.0,73.22
MYT-SKU-03992,Apparel,Munich,7.72,5,444,63.48,122,7,2,5,3.787,13.97,52.57
MYT-SKU-03993,Bags,NewJersey,9.07,9,697,479.2,313,7,0,7,2.915,14.43,96.06
MYT-SKU-03994,Apparel,Munich,4.41,6,186,80.71,288,7,3,7,1.893,7.65,34.11
MYT-SKU-03995,Apparel,NewJersey,9.1,13,587,338.56,321,21,2,6,2.853,16.97,135.27
MYT-SKU-03996,Apparel,Munich,6.74,6,427,82.96,104,14,4,10,3.419,13.82,54.26
MYT-SKU-03997,Apparel,NewJersey,5.25,10,338,310.5,230,21,4,8,2.838,14.81,67.31
MYT-SKU-03998,Apparel,Munich,9.44,4,619,43.64,164,14,0,1,4.293,14.17,51.93
MYT-SKU-03999,Apparel,NewJersey,7.8,10,586,149.28,226,14,0,4,3.344,17.45,95.45
MYT-SKU-04000,Apparel,Munich,8.71,7,528,175.89,133,7,4,7,3.65,15.93,76.9
MYT-SKU-04001,Footwear,Leipzig,10.86,5,877,149.39,299,7,1,3,3.476,12.82,67.12
MYT-SKU-04002,Bags,Munich,4.53,3,213,236.99,69,14,1,5,2.737,7.82,21.41
MYT-SKU-04003,Bags,Munich,7.64,4,672,392.33,347,7,3,7,2.92,9.64,40.2
MYT-SKU-04004,Apparel,HongKong,6.39,23,112,372.74,76,14,3,9,2.896,22.92,169.89
MYT-SKU-04005,Apparel,Leipzig,3.19,4,80,394.52,326,28,2,8,1.513,4.99,17.75
MYT-SKU-04006,Apparel,NewJersey,11.32,13,241,44.18,293,7,4,7,3.454,20.55,167.71
MYT-SKU-04007,Apparel,Leipzig,9.0,5,431,96.26,95,21,1,6,2.668,9.84,54.84
MYT-SKU-04008,Apparel,NewJersey,11.32,9,669,147.47,318,7,0,5,3.799,18.81,120.69
MYT-SKU-04009,Footwear,Leipzig,6.98,5,336,311.49,213,7,2,3,2.228,8.22,43.12
MYT-SKU-04010,Apparel,NewJersey,7.59,9,233,188.27,98,14,3,7,2.89,14.31,82.62
MYT-SKU-04011,Apparel,NewJersey,4.15,12,134,220.83,239,7,1,4,2.323,13.28,63.08
MYT-SKU-04012,Apparel,Munich,9.88,3,746,355.58,295,7,1,4,3.728,10.65,40.29
MYT-SKU-04013,Footwear,NewJersey,3.02,12,57,293.16,181,7,3,5,1.684,9.63,45.87
MYT-SKU-04014,Apparel,HongKong,10.78,20,963,269.31,96,14,3,6,2.736,20.19,235.79
MYT-SKU-04015,Footwear,Munich,1.86,3,128,266.03,0,7,2,5,1.096,3.13,8.71
MYT-SKU-04016,Apparel,Leipzig,5.95,8,500,99.32,308,7,4,10,2.296,10.72,58.32
MYT-SKU-04017,Bags,Munich,10.59,3,304,96.79,339,21,3,10,3.711,10.61,42.38
MYT-SKU-04018,Bags,HongKong,7.04,19,401,248.11,262,7,4,8,2.789,20.06,153.82
MYT-SKU-04019,Apparel,Munich,3.22,3,176,348.57,46,21,1,4,2.224,6.36,16.02
MYT-SKU-04020,Apparel,Munich,10.3,5,634,385.72,42,21,1,7,3.269,12.06,63.56
MYT-SKU-04021,Apparel,Leipzig,9.47,8,694,361.27,129,28,4,5,3.653,17.05,92.81
MYT-SKU-04022,Apparel,Leipzig,11.26,4,772,81.12,293,7,2,7,4.709,15.54,60.58
MYT-SKU-04023,Footwear,NewJersey,2.65,9,118,414.48,241,28,0,4,1.888,9.35,33.2
MYT-SKU-04024,Bags,NewJersey,8.4,10,674,290.81,287,14,4,9,3.446,17.98,101.98
MYT-SKU-04025,Footwear,Leipzig,8.9,8,143,378.89,324,14,3,7,3.721,17.37,88.57
MYT-SKU-04026,Bags,Munich,5.52,3,188,458.0,167,21,1,6,2.351,6.72,23.28
MYT-SKU-04027,Apparel,HongKong,9.65,19,521,359.51,296,7,2,8,4.084,29.37,212.72
MYT-SKU-04028,Apparel,Leipzig,11.56,4,918,25.27,107,7,1,2,4.546,15.0,61.24
MYT-SKU-04029,Footwear,Leipzig,2.12,7,95,202.4,129,7,0,5,1.329,5.8,20.64
MYT-SKU-04030,Apparel,Munich,9.15,5,670,277.59,42,14,2,7,3.623,13.37,59.12
MYT-SKU-04031,Footwear,Leipzig,11.79,8,411,173.99,258,21,1,4,3.812,17.79,112.11
MYT-SKU-04032,Apparel,Munich,6.07,6,532,357.75,77,21,4,6,2.165,8.75,45.17
MYT-SKU-04033,Apparel,HongKong,5.12,19,83,328.94,213,21,1,8,3.294,23.69,120.97
MYT-SKU-04034,Accessories,Leipzig,2.62,8,74,182.74,198,14,1,3,1.646,7.68,28.64
MYT-SKU-04035,Apparel,NewJersey,7.45,12,124,204.26,337,14,1,7,3.071,17.55,106.95
MYT-SKU-04036,Accessories,Leipzig,7.69,6,125,227.24,96,7,3,9,2.928,11.83,57.97
MYT-SKU-04037,Accessories,Munich,4.63,6,384,250.76,14,21,3,4,2.831,11.44,39.22
MYT-SKU-04038,Bags,NewJersey,1.99,10,71,228.24,94,14,1,7,1.748,9.12,29.02
MYT-SKU-04039,Footwear,Leipzig,3.86,4,126,112.34,251,7,4,6,2.459,8.11,23.55
MYT-SKU-04040,Footwear,Munich,6.68,6,234,61.38,27,7,0,1,2.158,8.72,48.8
MYT-SKU-04041,Bags,Leipzig,10.59,6,796,117.54,179,21,2,3,4.827,19.51,83.05
MYT-SKU-04042,Apparel,Leipzig,4.12,4,158,216.82,197,14,4,10,2.024,6.68,23.16
MYT-SKU-04043,Apparel,HongKong,11.35,20,675,303.03,43,14,4,6,3.031,22.37,249.37
MYT-SKU-04044,Footwear,Leipzig,2.07,5,164,303.66,35,7,4,10,1.379,5.09,15.44
MYT-SKU-04045,Apparel,HongKong,5.09,22,198,211.94,359,14,2,7,2.925,22.64,134.62
MYT-SKU-04046,Apparel,Munich,13.98,3,363,283.03,264,7,3,8,5.531,15.81,57.75
MYT-SKU-04047,Apparel,Leipzig,7.76,7,156,432.04,166,14,0,5,2.781,12.14,66.46
MYT-SKU-04048,Footwear,NewJersey,8.98,10,514,442.24,185,7,1,6,2.946,15.37,105.17
MYT-SKU-04049,Bags,HongKong,3.92,23,237,611.25,166,7,1,3,2.896,22.92,113.08
MYT-SKU-04050,Apparel,Munich,7.98,6,641,412.5,232,21,0,6,3.48,14.06,61.94
MYT-SKU-04051,Accessories,Munich,2.21,7,112,71.55,243,14,4,5,1.759,7.68,23.15
MYT-SKU-04052,Footwear,Munich,0.95,3,76,134.1,184,21,2,6,0.972,2.78,5.63
MYT-SKU-04053,Bags,Leipzig,6.0,5,322,687.75,208,21,4,5,2.876,10.61,40.61
MYT-SKU-04054,Footwear,HongKong,5.64,22,334,69.06,242,7,1,2,1.915,14.82,138.9
MYT-SKU-04055,Bags,HongKong,6.67,22,369,632.13,336,21,2,6,3.075,23.8,170.54
MYT-SKU-04056,Apparel,Leipzig,7.51,7,282,204.37,143,21,4,7,3.11,13.58,66.15
MYT-SKU-04057,Bags,HongKong,6.94,19,543,702.46,212,7,2,5,3.214,23.12,154.98
MYT-SKU-04058,Apparel,Leipzig,7.27,4,591,325.85,95,14,4,9,3.559,11.74,40.82
MYT-SKU-04059,Bags,Munich,2.97,5,234,255.4,20,28,0,6,1.592,5.87,20.72
MYT-SKU-04060,Accessories,Leipzig,5.21,7,120,63.71,76,14,2,4,2.111,9.22,45.69
MYT-SKU-04061,Apparel,NewJersey,6.33,9,411,116.63,356,7,0,3,2.797,13.85,70.82
MYT-SKU-04062,Apparel,HongKong,5.56,20,269,320.45,250,21,2,9,3.1,22.87,134.07
MYT-SKU-04063,Bags,Leipzig,4.17,4,93,244.21,144,14,4,11,1.869,6.17,22.85
MYT-SKU-04064,Apparel,Leipzig,7.33,4,144,427.71,115,21,1,5,2.964,9.78,39.1
MYT-SKU-04065,Bags,NewJersey,6.23,12,420,393.99,277,7,2,9,2.974,17.0,91.76
MYT-SKU-04066,Apparel,Leipzig,4.47,8,200,241.81,36,7,2,9,2.492,11.63,47.39
MYT-SKU-04067,Apparel,Munich,3.87,4,169,365.53,48,14,1,4,2.778,9.17,24.65
MYT-SKU-04068,Accessories,NewJersey,5.52,13,171,361.19,124,14,1,3,2.458,14.62,86.38
MYT-SKU-04069,Footwear,NewJersey,2.01,11,121,312.92,300,7,1,8,1.307,7.15,29.26
MYT-SKU-04070,Bags,Munich,3.12,6,82,686.42,234,7,1,4,1.684,6.81,25.53
MYT-SKU-04071,Apparel,Leipzig,10.51,8,161,265.94,17,7,3,9,4.489,20.95,105.03
MYT-SKU-04072,Footwear,Leipzig,1.68,4,27,406.41,259,21,0,1,1.488,4.91,11.63
MYT-SKU-04073,Footwear,Munich,5.23,3,223,218.05,167,21,4,5,2.488,7.11,22.8
MYT-SKU-04074,Footwear,NewJersey,5.06,11,349,345.74,177,14,1,2,2.892,15.83,71.49
MYT-SKU-04075,Footwear,Leipzig,5.8,6,349,114.53,186,14,3,4,2.703,10.92,45.72
MYT-SKU-04076,Footwear,NewJersey,6.08,10,206,384.51,257,14,1,2,3.697,19.29,80.09
MYT-SKU-04077,Apparel,Munich,7.84,4,178,166.52,68,14,4,9,3.076,10.15,41.51
MYT-SKU-04078,Apparel,Leipzig,6.93,7,292,329.98,178,21,3,8,2.792,12.19,60.7
MYT-SKU-04079,Bags,Munich,9.84,5,809,245.13,228,14,4,9,4.468,16.48,65.68
MYT-SKU-04080,Apparel,HongKong,6.58,22,270,429.52,227,21,0,4,2.27,17.57,162.33
MYT-SKU-04081,Footwear,Leipzig,3.4,8,82,95.53,120,7,2,8,1.574,7.35,34.55
MYT-SKU-04082,Apparel,Leipzig,6.27,5,513,242.86,326,14,1,5,2.828,10.43,41.78
MYT-SKU-04083,Footwear,Munich,4.15,6,163,184.82,104,14,1,6,3.041,12.29,37.19
MYT-SKU-04084,Footwear,Munich,7.28,5,531,246.24,222,7,0,3,2.833,10.45,46.85
MYT-SKU-04085,Apparel,Munich,5.58,7,198,113.05,332,14,3,5,3.039,13.27,52.33
MYT-SKU-04086,Apparel,Munich,7.28,4,584,232.61,96,21,3,4,3.079,10.16,39.28
MYT-SKU-04087,Apparel,Leipzig,5.66,7,120,69.75,220,7,3,9,3.094,13.51,53.13
MYT-SKU-04088,Footwear,Leipzig,5.68,6,193,113.22,74,21,3,9,2.477,10.01,44.09
MYT-SKU-04089,Bags,Leipzig,3.92,7,273,490.09,331,14,4,7,2.833,12.37,39.81
MYT-SKU-04090,Apparel,Leipzig,8.0,5,357,217.35,156,14,0,5,2.451,9.04,49.04
MYT-SKU-04091,Footwear,Munich,1.9,7,107,229.64,182,14,3,5,1.88,8.21,21.51
MYT-SKU-04092,Apparel,Munich,8.08,3,289,420.07,218,14,2,7,2.432,6.95,31.19
MYT-SKU-04093,Apparel,Munich,6.97,7,293,106.19,154,21,0,5,3.943,17.21,66.0
MYT-SKU-04094,Accessories,HongKong,11.94,22,722,253.67,238,21,4,11,3.231,25.01,287.69
MYT-SKU-04095,Apparel,Leipzig,8.81,7,656,244.81,268,21,2,8,3.167,13.83,75.5
MYT-SKU-04096,Apparel,Munich,10.53,3,862,206.99,195,7,3,9,3.498,10.0,41.59
MYT-SKU-04097,Apparel,Munich,8.23,6,345,375.55,272,14,2,8,4.252,17.19,66.57
MYT-SKU-04098,Apparel,NewJersey,4.06,13,253,260.29,167,14,1,5,1.642,9.77,62.55
MYT-SKU-04099,Apparel,HongKong,9.13,20,478,371.34,182,14,2,8,2.972,21.93,204.53
MYT-SKU-04100,Apparel,Leipzig,9.07,8,583,388.69,346,14,1,4,3.63,16.94,89.5
MYT-SKU-04101,Footwear,Leipzig,1.61,8,99,43.2,343,14,4,5,1.517,7.08,19.96
MYT-SKU-04102,Apparel,Munich,6.74,7,415,422.77,233,7,4,11,2.422,10.57,57.75
MYT-SKU-04103,Apparel,NewJersey,8.25,10,394,346.25,2,14,0,3,3.195,16.67,99.17
MYT-SKU-04104,Apparel,HongKong,5.74,22,212,224.14,4,7,2,6,1.953,15.11,141.39
MYT-SKU-04105,Apparel,Munich,7.9,7,368,371.14,308,28,3,9,3.806,16.62,71.92
MYT-SKU-04106,Footwear,HongKong,3.74,20,291,112.69,243,28,1,6,1.726,12.74,87.54
MYT-SKU-04107,Accessories,HongKong,7.03,22,286,370.9,132,14,0,4,2.429,18.8,173.46
MYT-SKU-04108,Apparel,Munich,7.25,4,577,255.66,353,14,1,8,2.969,9.8,38.8
MYT-SKU-04109,Bags,Leipzig,7.66,5,210,330.52,326,14,1,7,3.831,14.13,52.43
MYT-SKU-04110,Footwear,Munich,5.03,7,284,262.06,8,7,2,7,2.442,10.66,45.87
MYT-SKU-04111,Footwear,Munich,3.72,3,86,325.84,283,14,1,8,2.2,6.29,17.45
MYT-SKU-04112,Apparel,HongKong,5.46,23,263,133.48,57,7,1,5,1.935,15.31,140.89
MYT-SKU-04113,Apparel,Munich,9.37,4,823,54.7,65,7,3,6,3.388,11.18,48.66
MYT-SKU-04114,Apparel,HongKong,8.06,20,500,409.18,155,7,2,3,4.1,30.25,191.45
MYT-SKU-04115,Footwear,NewJersey,5.89,10,96,428.33,246,7,3,5,2.037,10.63,69.53
MYT-SKU-04116,Apparel,Munich,5.81,5,446,285.61,44,7,0,5,2.499,9.22,38.27
MYT-SKU-04117,Accessories,Leipzig,4.54,8,239,235.67,101,7,4,9,2.55,11.9,48.22
MYT-SKU-04118,Apparel,HongKong,10.49,19,686,35.62,259,7,1,6,4.381,31.51,230.82
MYT-SKU-04119,Apparel,HongKong,4.84,22,306,194.09,124,7,2,3,3.016,23.34,129.82
MYT-SKU-04120,Footwear,HongKong,5.45,19,159,161.05,127,28,4,8,1.943,13.97,117.52
MYT-SKU-04121,Apparel,Munich,8.28,3,376,179.92,215,7,1,4,4.127,11.79,36.63
MYT-SKU-04122,Apparel,Leipzig,7.71,6,240,327.08,321,21,1,8,3.167,12.8,59.06
MYT-SKU-04123,Footwear,Leipzig,5.95,5,169,170.23,253,7,4,11,1.992,7.35,37.1
MYT-SKU-04124,Accessories,NewJersey,10.42,9,592,358.51,61,7,0,6,3.72,18.41,112.19
MYT-SKU-04125,Bags,Munich,7.21,4,218,713.53,189,28,3,4,3.789,12.5,41.34
MYT-SKU-04126,Footwear,NewJersey,8.72,13,263,251.28,236,7,3,8,2.781,16.54,129.9
MYT-SKU-04127,Footwear,Munich,3.35,4,208,133.59,58,14,4,11,2.59,8.55,21.95
MYT-SKU-04128,Accessories,NewJersey,5.08,10,229,431.54,32,7,2,9,2.69,14.04,64.84
MYT-SKU-04129,Apparel,Leipzig,6.92,8,209,332.53,180,28,0,6,2.435,11.36,66.72
MYT-SKU-04130,Apparel,Leipzig,10.4,8,455,110.47,23,7,0,3,3.713,17.33,100.53
MYT-SKU-04131,Apparel,Leipzig,4.26,4,249,447.54,96,7,4,6,2.214,7.31,24.35
MYT-SKU-04132,Apparel,Munich,6.11,5,366,16.49,45,14,4,5,3.212,11.85,42.4
MYT-SKU-04133,Footwear,Munich,8.73,6,719,264.28,232,21,3,5,3.577,14.46,66.84
MYT-SKU-04134,Footwear,Munich,1.11,7,94,311.8,339,14,2,9,1.284,5.61,13.38
MYT-SKU-04135,Footwear,Munich,3.36,7,102,91.9,214,21,3,7,2.17,9.47,32.99
MYT-SKU-04136,Apparel,Munich,16.55,6,857,34.48,43,21,4,10,5.352,21.63,120.93
MYT-SKU-04137,Footwear,HongKong,3.92,20,190,15.24,190,28,4,11,1.892,13.96,92.36
MYT-SKU-04138,Apparel,Leipzig,9.9,8,718,417.61,293,7,0,1,3.873,18.07,97.27
MYT-SKU-04139,Footwear,Munich,5.77,6,170,267.26,229,14,2,3,2.338,9.45,44.07
MYT-SKU-04140,Footwear,NewJersey,9.96,9,318,86.94,16,14,4,11,2.674,13.24,102.88
MYT-SKU-04141,Apparel,Leipzig,10.73,6,288,281.66,274,7,0,4,4.307,17.41,81.79
MYT-SKU-04142,Apparel,NewJersey,8.29,13,580,13.1,282,28,3,9,2.803,16.68,124.45
MYT-SKU-04143,Apparel,Leipzig,7.32,7,235,175.67,60,7,3,6,2.3,10.04,61.28
MYT-SKU-04144,Bags,Munich,7.77,7,361,557.37,145,14,0,2,2.614,11.41,65.8
MYT-SKU-04145,Accessories,Leipzig,2.13,5,73,55.66,342,14,1,6,2.182,8.05,18.7
MYT-SKU-04146,Footwear,Leipzig,2.84,8,252,276.44,51,7,3,7,2.335,10.9,33.62
MYT-SKU-04147,Apparel,Munich,6.21,7,395,150.28,8,14,1,2,2.981,13.01,56.48
MYT-SKU-04148,Apparel,Munich,6.68,4,243,55.17,82,7,0,1,2.683,8.85,35.57
MYT-SKU-04149,Footwear,Munich,11.4,7,270,373.19,294,7,2,9,3.508,15.31,95.11
MYT-SKU-04150,Bags,Munich,5.88,4,282,403.43,46,14,4,8,2.546,8.4,31.92
MYT-SKU-04151,Apparel,Leipzig,6.92,7,198,358.56,292,14,3,9,3.916,17.1,65.54
MYT-SKU-04152,Apparel,Leipzig,7.72,6,213,436.2,350,14,4,5,3.692,14.92,61.24
MYT-SKU-04153,Footwear,Munich,5.09,5,189,92.4,351,7,1,8,2.361,8.71,34.16
MYT-SKU-04154,Apparel,Leipzig,8.11,7,709,71.98,336,21,3,7,2.313,10.1,66.87
MYT-SKU-04155,Apparel,Leipzig,9.1,4,409,441.61,234,7,2,8,2.971,9.8,46.2
MYT-SKU-04156,Apparel,Munich,9.68,3,298,114.19,281,7,2,3,2.941,8.41,37.45
MYT-SKU-04157,Apparel,Munich,11.94,5,473,198.99,361,14,2,7,3.272,12.07,71.77
MYT-SKU-04158,Bags,Munich,7.87,6,400,605.3,334,28,2,3,4.109,16.61,63.83
MYT-SKU-04159,Accessories,Leipzig,2.97,8,61,112.9,60,7,4,5,1.672,7.8,31.56
MYT-SKU-04160,Footwear,Munich,5.09,6,193,323.63,358,14,4,11,2.061,8.33,38.87
MYT-SKU-04161,Apparel,Leipzig,5.08,5,131,356.65,104,7,1,6,3.115,11.49,36.89
MYT-SKU-04162,Apparel,Leipzig,6.24,7,136,229.42,67,14,4,5,3.432,14.98,58.66
MYT-SKU-04163,Apparel,Leipzig,6.56,4,546,225.49,136,7,1,8,2.823,9.32,35.56
MYT-SKU-04164,Apparel,Munich,8.04,7,292,112.17,181,14,4,5,3.516,15.35,71.63
MYT-SKU-04165,Footwear,Munich,3.84,7,118,286.16,224,14,1,6,2.914,12.72,39.6
MYT-SKU-04166,Apparel,Leipzig,7.66,6,517,99.99,26,21,0,7,4.054,16.38,62.34
MYT-SKU-04167,Apparel,NewJersey,7.75,10,150,127.05,192,21,2,5,2.756,14.38,91.88
MYT-SKU-04168,Apparel,HongKong,8.11,23,714,273.2,184,21,3,5,3.076,24.34,210.87
MYT-SKU-04169,Apparel,Leipzig,5.52,6,491,133.55,259,14,4,5,2.385,9.64,42.76
MYT-SKU-04170,Apparel,Leipzig,6.25,8,452,215.15,51,14,2,3,2.343,10.93,60.93
MYT-SKU-04171,Apparel,Leipzig,10.7,4,953,428.26,64,14,4,6,3.122,10.3,53.1
MYT-SKU-04172,Accessories,NewJersey,2.22,13,76,272.49,99,14,1,6,1.838,10.93,39.79
MYT-SKU-04173,Apparel,Munich,7.96,3,271,340.89,270,14,4,10,3.331,9.52,33.4
MYT-SKU-04174,Apparel,NewJersey,13.74,12,1102,319.9,297,7,2,3,5.092,29.1,193.98
MYT-SKU-04175,Bags,Leipzig,8.29,4,502,686.9,55,21,2,3,3.07,10.13,43.29
MYT-SKU-04176,Accessories,Leipzig,8.11,4,561,58.8,85,28,4,11,3.661,12.08,44.52
MYT-SKU-04177,Footwear,Munich,3.16,3,51,92.46,76,7,3,5,2.663,7.61,17.09
MYT-SKU-04178,Bags,Leipzig,12.03,8,599,499.79,331,7,3,9,3.858,18.0,114.24
MYT-SKU-04179,Apparel,Leipzig,4.45,5,160,382.7,81,14,0,2,2.559,9.44,31.69
MYT-SKU-04180,Apparel,Munich,13.77,3,366,338.97,1,14,0,6,4.74,13.55,54.86
MYT-SKU-04181,Apparel,Munich,5.05,5,272,76.67,62,14,0,6,2.782,10.26,35.51
MYT-SKU-04182,Footwear,NewJersey,6.78,13,242,309.76,174,21,1,2,2.478,14.74,102.88
MYT-SKU-04183,Footwear,Leipzig,4.78,5,267,287.14,70,21,3,9,2.64,9.74,33.64
MYT-SKU-04184,Apparel,Leipzig,12.56,5,262,247.18,338,28,0,5,2.911,10.74,73.54
MYT-SKU-04185,Apparel,Munich,12.67,7,948,259.07,289,21,3,10,4.944,21.58,110.27
MYT-SKU-04186,Footwear,HongKong,6.38,21,550,277.93,128,7,4,6,2.804,21.2,155.18
MYT-SKU-04187,Apparel,HongKong,12.64,22,786,91.28,314,14,4,6,4.032,31.2,309.28
MYT-SKU-04188,Footwear,Leipzig,5.58,8,143,157.62,109,7,4,6,2.03,9.47,54.11
MYT-SKU-04189,Footwear,Leipzig,4.44,5,316,280.22,81,21,2,9,1.915,7.07,29.27
MYT-SKU-04190,Footwear,Leipzig,2.38,7,192,46.79,174,7,3,4,1.641,7.16,23.82
MYT-SKU-04191,Bags,Leipzig,4.43,5,188,516.87,132,7,4,10,2.976,10.98,33.13
MYT-SKU-04192,Bags,Munich,7.08,3,379,541.65,205,7,0,4,2.39,6.83,28.07
MYT-SKU-04193,Apparel,NewJersey,6.36,12,126,74.99,180,14,4,11,2.641,15.1,91.42
MYT-SKU-04194,Footwear,Leipzig,1.95,8,109,136.43,245,7,3,5,1.963,9.16,24.76
MYT-SKU-04195,Footwear,Munich,2.03,7,38,113.22,126,7,1,3,1.899,8.29,22.5
MYT-SKU-04196,Apparel,Leipzig,6.09,6,252,103.95,215,28,4,5,2.589,10.46,47.0
MYT-SKU-04197,Apparel,HongKong,3.79,22,136,172.6,10,7,2,3,1.69,13.08,96.46
MYT-SKU-04198,Apparel,Munich,6.23,5,179,342.51,90,14,2,8,2.972,10.97,42.12
MYT-SKU-04199,Apparel,Munich,8.45,7,667,190.14,277,14,3,8,2.831,12.36,71.51
MYT-SKU-04200,Footwear,Leipzig,6.3,6,380,246.25,300,14,3,6,3.05,12.33,50.13
MYT-SKU-04201,Bags,Munich,8.39,6,553,105.16,330,21,0,6,2.346,9.48,59.82
MYT-SKU-04202,Apparel,HongKong,4.24,23,220,281.13,120,7,0,5,2.056,16.27,113.79
MYT-SKU-04203,Apparel,Munich,7.17,4,510,449.62,189,7,2,5,2.511,8.29,36.97
MYT-SKU-04204,Accessories,HongKong,5.33,23,228,331.34,276,21,4,8,3.019,23.89,146.48
MYT-SKU-04205,Apparel,Munich,9.46,5,455,224.39,53,7,0,1,4.059,14.98,62.28
MYT-SKU-04206,Apparel,Munich,4.8,5,102,218.44,244,14,0,4,2.919,10.77,34.77
MYT-SKU-04207,Footwear,NewJersey,4.17,13,163,416.06,233,7,0,5,3.027,18.01,72.22
MYT-SKU-04208,Apparel,Leipzig,12.21,4,280,190.64,257,7,0,6,4.29,14.16,63.0
MYT-SKU-04209,Apparel,Leipzig,12.27,4,627,330.14,147,7,0,1,4.872,16.08,65.16
MYT-SKU-04210,Apparel,Munich,7.79,3,665,279.17,253,21,4,8,3.401,9.72,33.09
MYT-SKU-04211,Apparel,Leipzig,9.27,5,703,286.52,10,7,1,5,3.288,12.13,58.48
MYT-SKU-04212,Footwear,Leipzig,1.72,5,82,48.68,97,14,0,4,1.774,6.55,15.15
MYT-SKU-04213,Apparel,NewJersey,6.67,10,250,303.61,65,7,3,10,2.858,14.91,81.61
MYT-SKU-04214,Apparel,NewJersey,8.02,13,318,293.21,172,14,1,5,4.146,24.67,128.93
MYT-SKU-04215,Footwear,Leipzig,4.33,8,218,336.86,307,21,2,8,1.693,7.9,42.54
MYT-SKU-04216,Bags,Leipzig,2.12,7,70,493.97,120,14,4,5,1.809,7.9,22.74
MYT-SKU-04217,Apparel,Leipzig,8.85,4,357,397.37,24,7,0,2,4.374,14.43,49.83
MYT-SKU-04218,Apparel,Leipzig,4.72,7,245,448.87,140,7,2,4,2.247,9.81,42.85
MYT-SKU-04219,Footwear,Munich,4.75,3,371,95.65,287,21,1,4,1.948,5.57,19.82
MYT-SKU-04220,Apparel,Munich,11.98,5,265,401.15,55,7,1,6,3.462,12.77,72.67
MYT-SKU-04221,Apparel,Munich,6.73,6,305,139.94,302,14,4,9,2.224,8.99,49.37
MYT-SKU-04222,Footwear,Munich,4.36,7,128,126.75,186,7,4,6,2.168,9.46,39.98
MYT-SKU-04223,Bags,Munich,4.69,5,294,176.54,160,7,0,1,2.788,10.29,33.74
