Event_ID,FC_ID,Event_Date,Inbound_Arrival_Time_min,Stow_Time_min,Pick_Time_min,Pack_Time_min,Outbound_Dispatch_Time_min,Carrier,Total_Cycle_Time_min,Throughput_per_Hour,Defect_Flag,SLA_Met_Flag
AMZ-EVT-003462,FC-BER-01,2025-07-01,39,122,583,38,271,Carrier-A,1053,0.2,0,0
AMZ-EVT-003463,FC-BER-01,2025-08-29,214,77,351,97,226,Carrier-E,965,0.25,0,0
AMZ-EVT-003464,FC-BER-01,2025-10-11,103,196,361,139,349,Carrier-A,1148,0.22,0,0
AMZ-EVT-003465,FC-MUM-01,2025-06-05,58,374,356,93,253,Carrier-B,1134,0.25,0,0
AMZ-EVT-003466,FC-BER-01,2025-07-08,109,361,460,206,139,Carrier-A,1275,0.09,0,0
AMZ-EVT-003467,FC-BER-01,2025-06-29,196,414,33,134,276,Carrier-B,1053,0.27,0,0
AMZ-EVT-003468,FC-MUM-01,2025-03-01,148,57,294,112,148,Carrier-D,759,0.24,0,0
AMZ-EVT-003469,FC-BER-01,2025-08-03,38,139,190,237,68,Carrier-E,672,0.12,0,0
AMZ-EVT-003470,FC-MUM-01,2025-09-26,201,86,148,43,14,Carrier-A,492,0.15,0,0
AMZ-EVT-003471,FC-BER-01,2025-06-14,81,413,492,234,137,Carrier-B,1357,0.17,0,0
AMZ-EVT-003472,FC-MUM-01,2025-09-22,174,130,374,214,315,Carrier-E,1207,0.23,0,0
AMZ-EVT-003473,FC-MUM-01,2025-10-23,223,225,468,188,59,Carrier-C,1163,0.25,0,0
AMZ-EVT-003474,FC-MUM-01,2025-08-05,93,410,487,140,107,Carrier-D,1237,0.05,0,0
AMZ-EVT-003475,FC-SFO-01,2025-02-01,68,240,436,78,303,Carrier-C,1125,0.12,0,0
AMZ-EVT-003476,FC-MUM-01,2025-09-16,128,221,483,74,193,Carrier-B,1099,0.19,0,0
AMZ-EVT-003477,FC-MUM-01,2025-05-01,101,205,223,57,62,Carrier-B,648,0.22,0,0
AMZ-EVT-003478,FC-MUM-01,2025-02-23,124,32,231,199,24,Carrier-A,610,0.34,1,0
AMZ-EVT-003479,FC-SFO-01,2025-02-01,26,137,431,230,274,Carrier-D,1098,0.26,0,0
AMZ-EVT-003480,FC-MUM-01,2025-06-28,19,473,116,139,175,Carrier-E,922,0.15,0,0
AMZ-EVT-003481,FC-SFO-01,2025-11-03,67,296,231,131,121,Carrier-B,846,0.13,0,0
AMZ-EVT-003482,FC-MUM-01,2025-04-05,182,101,298,35,333,Carrier-B,949,0.27,0,0
AMZ-EVT-003483,FC-LON-01,2025-02-12,24,245,586,185,23,Carrier-E,1063,0.17,0,0
AMZ-EVT-003484,FC-MUM-01,2025-02-25,61,335,171,25,355,Carrier-B,947,0.19,0,0
AMZ-EVT-003485,FC-MUM-01,2025-11-08,11,177,400,67,204,Carrier-B,859,0.28,0,0
AMZ-EVT-003486,FC-MUM-01,2025-01-09,128,354,239,143,62,Carrier-E,926,0.09,1,0
AMZ-EVT-003487,FC-SFO-01,2025-08-19,51,28,433,206,22,Carrier-B,740,0.19,0,0
AMZ-EVT-003488,FC-BER-01,2025-01-23,163,31,43,185,162,Carrier-A,584,0.51,0,0
AMZ-EVT-003489,FC-BER-01,2025-02-08,103,444,205,121,196,Carrier-C,1069,0.09,0,0
AMZ-EVT-003490,FC-MUM-01,2025-05-11,218,313,473,60,55,Carrier-D,1119,0.13,0,0
AMZ-EVT-003491,FC-BER-01,2025-07-12,223,444,491,166,101,Carrier-D,1425,0.18,0,0
AMZ-EVT-003492,FC-MUM-01,2025-11-04,44,368,462,185,48,Carrier-B,1107,0.1,0,0
AMZ-EVT-003493,FC-LON-01,2025-11-06,128,163,585,132,191,Carrier-D,1199,0.08,0,0
AMZ-EVT-003494,FC-BER-01,2025-06-23,127,60,78,168,174,Carrier-E,607,0.22,0,0
AMZ-EVT-003495,FC-MUM-01,2025-09-18,117,313,46,147,28,Carrier-C,651,0.2,1,0
AMZ-EVT-003496,FC-SFO-01,2025-04-17,82,13,180,95,191,Carrier-C,561,0.33,0,0
AMZ-EVT-003497,FC-SFO-01,2025-09-15,24,64,345,72,194,Carrier-B,699,0.12,0,0
AMZ-EVT-003498,FC-BER-01,2025-07-04,213,74,349,204,333,Carrier-E,1173,0.21,0,0
AMZ-EVT-003499,FC-MUM-01,2025-10-25,102,298,211,74,178,Carrier-A,863,0.22,0,0
AMZ-EVT-003500,FC-SFO-01,2025-03-16,39,201,365,187,119,Carrier-A,911,0.28,0,0
AMZ-EVT-003501,FC-MUM-01,2025-05-16,43,166,423,197,331,Carrier-D,1160,0.26,1,0
AMZ-EVT-003502,FC-MUM-01,2025-04-30,56,106,506,128,235,Carrier-D,1031,0.15,0,0
AMZ-EVT-003503,FC-MUM-01,2025-10-09,222,425,423,138,72,Carrier-A,1280,0.14,0,0
AMZ-EVT-003504,FC-BER-01,2025-04-30,97,26,474,105,298,Carrier-B,1000,0.28,0,0
AMZ-EVT-003505,FC-BER-01,2025-05-26,172,267,403,192,97,Carrier-D,1131,0.11,0,0
AMZ-EVT-003506,FC-SFO-01,2025-08-04,149,233,246,19,113,Carrier-A,760,0.37,0,0
AMZ-EVT-003507,FC-MUM-01,2025-09-11,39,37,235,82,81,Carrier-A,474,0.57,0,1
AMZ-EVT-003508,FC-BER-01,2025-10-06,18,470,443,211,201,Carrier-C,1343,0.12,0,0
AMZ-EVT-003509,FC-SFO-01,2025-04-24,7,182,227,109,272,Carrier-A,797,0.11,0,0
AMZ-EVT-003510,FC-BER-01,2025-03-25,225,299,588,117,346,Carrier-B,1575,0.13,0,0
AMZ-EVT-003511,FC-SFO-01,2025-10-16,115,472,285,150,276,Carrier-D,1298,0.2,0,0
AMZ-EVT-003512,FC-SFO-01,2025-11-26,83,225,470,144,269,Carrier-C,1191,0.14,0,0
AMZ-EVT-003513,FC-MUM-01,2025-04-07,90,114,512,65,168,Carrier-A,949,0.08,0,0
AMZ-EVT-003514,FC-SFO-01,2025-11-25,69,321,558,130,270,Carrier-D,1348,0.2,0,0
AMZ-EVT-003515,FC-MUM-01,2025-07-12,46,14,417,69,238,Carrier-A,784,0.17,0,0
AMZ-EVT-003516,FC-MUM-01,2025-07-19,142,300,187,191,144,Carrier-D,964,0.08,0,0
AMZ-EVT-003517,FC-SFO-01,2025-03-16,81,32,362,103,102,Carrier-A,680,0.15,0,0
AMZ-EVT-003518,FC-MUM-01,2025-01-04,235,173,333,229,272,Carrier-B,1242,0.08,0,0
AMZ-EVT-003519,FC-MUM-01,2025-02-23,175,62,143,29,122,Carrier-B,531,0.37,1,0
AMZ-EVT-003520,FC-SFO-01,2025-05-10,54,439,263,63,236,Carrier-A,1055,0.26,0,0
AMZ-EVT-003521,FC-MUM-01,2025-11-10,89,394,533,66,277,Carrier-B,1359,0.11,0,0
AMZ-EVT-003522,FC-BER-01,2025-09-03,63,74,193,28,220,Carrier-D,578,0.34,0,0
AMZ-EVT-003523,FC-SFO-01,2025-07-17,56,226,177,54,114,Carrier-A,627,0.2,0,0
AMZ-EVT-003524,FC-BER-01,2025-01-07,52,91,598,135,165,Carrier-B,1041,0.28,0,0
AMZ-EVT-003525,FC-LON-01,2025-11-05,168,106,401,173,342,Carrier-C,1190,0.25,0,0
AMZ-EVT-003526,FC-BER-01,2025-07-08,195,273,253,36,259,Carrier-D,1016,0.27,0,0
AMZ-EVT-003527,FC-SFO-01,2025-07-29,146,456,270,234,317,Carrier-A,1423,0.06,0,0
AMZ-EVT-003528,FC-BER-01,2025-10-17,99,363,337,62,86,Carrier-E,947,0.25,0,0
AMZ-EVT-003529,FC-MUM-01,2025-10-09,44,165,53,119,270,Carrier-D,651,0.16,0,0
AMZ-EVT-003530,FC-MUM-01,2025-01-17,233,161,193,108,226,Carrier-A,921,0.14,0,0
AMZ-EVT-003531,FC-MUM-01,2025-10-13,173,167,587,160,137,Carrier-D,1224,0.12,0,0
AMZ-EVT-003532,FC-MUM-01,2025-03-30,88,31,35,36,339,Carrier-C,529,0.34,0,0
AMZ-EVT-003533,FC-MUM-01,2025-06-28,139,361,316,30,117,Carrier-D,963,0.3,0,0
AMZ-EVT-003534,FC-SFO-01,2025-06-14,108,458,421,72,72,Carrier-B,1131,0.2,0,0
AMZ-EVT-003535,FC-BER-01,2025-05-10,122,400,339,101,98,Carrier-A,1060,0.06,0,0
AMZ-EVT-003536,FC-BER-01,2025-08-22,20,268,388,194,121,Carrier-D,991,0.19,0,0
AMZ-EVT-003537,FC-MUM-01,2025-08-04,119,119,325,110,85,Carrier-B,758,0.3,0,0
AMZ-EVT-003538,FC-MUM-01,2025-08-03,157,193,121,105,137,Carrier-B,713,0.16,0,0
AMZ-EVT-003539,FC-SFO-01,2025-04-06,118,233,508,110,234,Carrier-A,1203,0.23,0,0
AMZ-EVT-003540,FC-LON-01,2025-10-01,207,115,148,95,202,Carrier-D,767,0.09,0,0
AMZ-EVT-003541,FC-MUM-01,2025-09-25,133,127,100,88,108,Carrier-C,556,0.18,0,0
AMZ-EVT-003542,FC-MUM-01,2025-09-22,238,264,352,231,154,Carrier-D,1239,0.18,0,0
AMZ-EVT-003543,FC-MUM-01,2025-11-25,6,117,452,124,91,Carrier-A,790,0.28,0,0
AMZ-EVT-003544,FC-MUM-01,2025-07-14,103,305,484,125,210,Carrier-B,1227,0.22,0,0
AMZ-EVT-003545,FC-SFO-01,2025-06-06,175,401,188,23,220,Carrier-D,1007,0.15,0,0
AMZ-EVT-003546,FC-SFO-01,2025-10-03,127,191,145,105,199,Carrier-C,767,0.23,0,0
AMZ-EVT-003547,FC-BER-01,2025-08-12,231,289,434,36,36,Carrier-A,1026,0.15,0,0
AMZ-EVT-003548,FC-MUM-01,2025-02-12,40,321,212,187,225,Carrier-D,985,0.3,0,0
AMZ-EVT-003549,FC-BER-01,2025-04-21,66,164,204,211,336,Carrier-A,981,0.3,0,0
AMZ-EVT-003550,FC-SFO-01,2025-03-02,42,20,73,223,340,Carrier-B,698,0.24,0,0
AMZ-EVT-003551,FC-SFO-01,2025-04-02,235,292,516,59,326,Carrier-A,1428,0.15,0,0
AMZ-EVT-003552,FC-SFO-01,2025-10-01,70,355,536,132,236,Carrier-D,1329,0.08,0,0
AMZ-EVT-003553,FC-SFO-01,2025-01-14,7,129,512,193,307,Carrier-A,1148,0.18,0,0
AMZ-EVT-003554,FC-SFO-01,2025-02-20,146,211,224,174,117,Carrier-C,872,0.17,0,0
AMZ-EVT-003555,FC-MUM-01,2025-06-06,74,92,400,221,103,Carrier-C,890,0.18,0,0
AMZ-EVT-003556,FC-MUM-01,2025-05-21,49,117,405,24,89,Carrier-A,684,0.23,0,0
AMZ-EVT-003557,FC-BER-01,2025-09-04,10,42,478,152,216,Carrier-C,898,0.1,0,0
AMZ-EVT-003558,FC-MUM-01,2025-11-02,143,445,55,89,42,Carrier-D,774,0.16,0,0
AMZ-EVT-003559,FC-SFO-01,2025-06-05,161,222,394,53,245,Carrier-B,1075,0.13,0,0
AMZ-EVT-003560,FC-BER-01,2025-04-21,90,294,377,149,67,Carrier-A,977,0.19,0,0
AMZ-EVT-003561,FC-MUM-01,2025-03-05,170,465,168,235,46,Carrier-A,1084,0.1,0,0
AMZ-EVT-003562,FC-SFO-01,2025-05-08,220,218,54,123,247,Carrier-A,862,0.09,0,0
AMZ-EVT-003563,FC-BER-01,2025-04-10,133,369,400,133,144,Carrier-D,1179,0.18,0,0
AMZ-EVT-003564,FC-BER-01,2025-02-10,90,47,534,124,141,Carrier-C,936,0.08,0,0
AMZ-EVT-003565,FC-BER-01,2025-07-30,146,339,92,111,281,Carrier-A,969,0.19,0,0
AMZ-EVT-003566,FC-MUM-01,2025-10-13,148,129,244,66,34,Carrier-A,621,0.17,0,0
AMZ-EVT-003567,FC-LON-01,2025-05-01,73,459,542,156,271,Carrier-B,1501,0.18,0,0
AMZ-EVT-003568,FC-SFO-01,2025-11-16,161,261,486,71,321,Carrier-E,1300,0.22,0,0
AMZ-EVT-003569,FC-SFO-01,2025-11-19,194,185,320,49,106,Carrier-B,854,0.07,0,0
AMZ-EVT-003570,FC-SFO-01,2025-02-26,99,214,165,172,256,Carrier-C,906,0.25,0,0
AMZ-EVT-003571,FC-MUM-01,2025-09-12,110,388,192,85,151,Carrier-E,926,0.15,0,0
AMZ-EVT-003572,FC-SFO-01,2025-06-23,62,437,284,140,63,Carrier-B,986,0.08,0,0
AMZ-EVT-003573,FC-BER-01,2025-04-13,35,193,449,224,346,Carrier-C,1247,0.2,0,0
AMZ-EVT-003574,FC-LON-01,2025-09-10,137,377,442,42,135,Carrier-B,1133,0.26,0,0
AMZ-EVT-003575,FC-MUM-01,2025-10-29,194,51,253,112,46,Carrier-B,656,0.21,0,0
AMZ-EVT-003576,FC-SFO-01,2025-02-06,91,229,323,36,244,Carrier-B,923,0.15,0,0
AMZ-EVT-003577,FC-SFO-01,2025-10-01,6,441,456,24,167,Carrier-B,1094,0.08,0,0
AMZ-EVT-003578,FC-LON-01,2025-03-08,109,167,463,16,14,Carrier-D,769,0.29,0,0
AMZ-EVT-003579,FC-MUM-01,2025-09-28,99,135,507,104,302,Carrier-E,1147,0.23,1,0
AMZ-EVT-003580,FC-SFO-01,2025-08-14,24,169,65,192,32,Carrier-E,482,0.15,0,0
AMZ-EVT-003581,FC-LON-01,2025-04-02,227,397,380,85,79,Carrier-E,1168,0.18,0,0
AMZ-EVT-003582,FC-MUM-01,2025-03-20,191,227,148,98,268,Carrier-A,932,0.25,0,0
AMZ-EVT-003583,FC-BER-01,2025-02-26,133,42,420,184,235,Carrier-C,1014,0.19,0,0
AMZ-EVT-003584,FC-BER-01,2025-05-14,85,273,185,232,175,Carrier-A,950,0.14,0,0
AMZ-EVT-003585,FC-MUM-01,2025-06-04,102,425,391,174,17,Carrier-B,1109,0.1,1,0
AMZ-EVT-003586,FC-MUM-01,2025-01-01,220,341,204,92,356,Carrier-B,1213,0.06,0,0
AMZ-EVT-003587,FC-BER-01,2025-08-28,227,251,431,114,32,Carrier-B,1055,0.1,1,0
AMZ-EVT-003588,FC-SFO-01,2025-07-27,102,34,259,62,174,Carrier-E,631,0.47,0,0
AMZ-EVT-003589,FC-MUM-01,2025-10-15,157,85,316,215,49,Carrier-E,822,0.25,0,0
AMZ-EVT-003590,FC-SFO-01,2025-05-09,33,88,555,186,131,Carrier-C,993,0.1,0,0
AMZ-EVT-003591,FC-BER-01,2025-01-01,224,22,148,20,104,Carrier-D,518,0.43,0,0
AMZ-EVT-003592,FC-MUM-01,2025-08-05,29,183,408,87,36,Carrier-A,743,0.31,0,0
AMZ-EVT-003593,FC-MUM-01,2025-05-27,188,326,296,191,32,Carrier-A,1033,0.15,0,0
AMZ-EVT-003594,FC-MUM-01,2025-04-12,191,418,319,48,64,Carrier-A,1040,0.18,0,0
AMZ-EVT-003595,FC-SFO-01,2025-04-26,109,86,391,41,255,Carrier-B,882,0.17,0,0
AMZ-EVT-003596,FC-MUM-01,2025-01-14,39,182,558,115,235,Carrier-E,1129,0.11,0,0
AMZ-EVT-003597,FC-MUM-01,2025-08-16,102,93,353,35,35,Carrier-A,618,0.25,0,0
AMZ-EVT-003598,FC-LON-01,2025-03-07,77,30,234,78,221,Carrier-A,640,0.42,0,0
AMZ-EVT-003599,FC-MUM-01,2025-11-09,81,16,82,194,155,Carrier-A,528,0.36,0,0
AMZ-EVT-003600,FC-BER-01,2025-04-25,109,424,277,75,95,Carrier-A,980,0.15,0,0
AMZ-EVT-003601,FC-BER-01,2025-08-20,185,17,106,178,293,Carrier-A,779,0.26,0,0
AMZ-EVT-003602,FC-BER-01,2025-01-11,126,29,499,37,28,Carrier-A,719,0.16,0,0
AMZ-EVT-003603,FC-SFO-01,2025-04-20,53,359,423,115,100,Carrier-A,1050,0.13,0,0
AMZ-EVT-003604,FC-MUM-01,2025-07-06,205,222,475,105,264,Carrier-D,1271,0.09,0,0
AMZ-EVT-003605,FC-LON-01,2025-01-04,104,133,563,86,14,Carrier-D,900,0.3,0,0
AMZ-EVT-003606,FC-BER-01,2025-03-26,145,60,348,143,11,Carrier-B,707,0.34,0,0
AMZ-EVT-003607,FC-MUM-01,2025-07-21,226,399,469,145,23,Carrier-C,1262,0.2,0,0
AMZ-EVT-003608,FC-MUM-01,2025-03-09,50,234,162,81,292,Carrier-B,819,0.14,0,0
AMZ-EVT-003609,FC-MUM-01,2025-06-27,85,253,60,20,328,Carrier-D,746,0.11,0,0
AMZ-EVT-003610,FC-BER-01,2025-11-03,190,197,342,88,349,Carrier-A,1166,0.25,0,0
AMZ-EVT-003611,FC-MUM-01,2025-03-12,159,385,49,46,104,Carrier-A,743,0.23,0,0
AMZ-EVT-003612,FC-SFO-01,2025-10-18,48,286,393,213,18,Carrier-A,958,0.08,0,0
AMZ-EVT-003613,FC-BER-01,2025-09-09,176,39,314,56,290,Carrier-B,875,0.34,0,0
AMZ-EVT-003614,FC-MUM-01,2025-08-05,186,69,262,42,186,Carrier-E,745,0.3,0,0
AMZ-EVT-003615,FC-MUM-01,2025-04-26,219,265,560,147,16,Carrier-C,1207,0.07,0,0
AMZ-EVT-003616,FC-SFO-01,2025-06-22,226,473,455,67,161,Carrier-B,1382,0.17,0,0
AMZ-EVT-003617,FC-BER-01,2025-09-12,183,222,301,146,287,Carrier-A,1139,0.11,0,0
AMZ-EVT-003618,FC-SFO-01,2025-09-05,232,138,169,181,265,Carrier-C,985,0.21,0,0
AMZ-EVT-003619,FC-MUM-01,2025-07-06,141,251,103,114,85,Carrier-C,694,0.38,0,0
AMZ-EVT-003620,FC-BER-01,2025-08-24,214,206,130,96,353,Carrier-A,999,0.22,0,0
AMZ-EVT-003621,FC-MUM-01,2025-11-07,159,300,538,94,225,Carrier-E,1316,0.07,0,0
AMZ-EVT-003622,FC-MUM-01,2025-02-01,110,252,380,161,286,Carrier-A,1189,0.1,0,0
AMZ-EVT-003623,FC-MUM-01,2025-01-14,179,187,448,173,284,Carrier-B,1271,0.2,0,0
AMZ-EVT-003624,FC-MUM-01,2025-05-20,13,87,203,63,359,Carrier-A,725,0.26,0,0
AMZ-EVT-003625,FC-SFO-01,2025-09-02,7,464,437,220,195,Carrier-B,1323,0.06,0,0
AMZ-EVT-003626,FC-MUM-01,2025-10-25,125,33,69,200,254,Carrier-B,681,0.37,0,0
AMZ-EVT-003627,FC-BER-01,2025-04-15,119,209,412,80,234,Carrier-C,1054,0.07,0,0
AMZ-EVT-003628,FC-SFO-01,2025-05-18,95,417,282,166,30,Carrier-A,990,0.2,0,0
AMZ-EVT-003629,FC-MUM-01,2025-03-24,185,402,364,62,297,Carrier-B,1310,0.19,0,0
AMZ-EVT-003630,FC-BER-01,2025-11-03,198,244,96,84,111,Carrier-C,733,0.29,0,0
AMZ-EVT-003631,FC-MUM-01,2025-10-29,170,429,143,53,64,Carrier-C,859,0.34,0,0
AMZ-EVT-003632,FC-SFO-01,2025-04-05,228,59,82,139,190,Carrier-A,698,0.28,0,0
AMZ-EVT-003633,FC-BER-01,2025-06-08,12,62,289,164,284,Carrier-C,811,0.22,0,0
AMZ-EVT-003634,FC-SFO-01,2025-08-06,34,298,240,137,87,Carrier-E,796,0.16,0,0
AMZ-EVT-003635,FC-BER-01,2025-05-14,53,472,126,57,277,Carrier-B,985,0.2,0,0
AMZ-EVT-003636,FC-SFO-01,2025-01-13,196,305,529,192,22,Carrier-B,1244,0.24,0,0
AMZ-EVT-003637,FC-SFO-01,2025-04-10,164,186,529,187,14,Carrier-A,1080,0.15,1,0
AMZ-EVT-003638,FC-MUM-01,2025-04-23,149,409,153,143,118,Carrier-D,972,0.16,0,0
AMZ-EVT-003639,FC-BER-01,2025-06-18,6,160,591,82,218,Carrier-B,1057,0.21,0,0
AMZ-EVT-003640,FC-MUM-01,2025-03-25,38,203,168,190,310,Carrier-E,909,0.14,0,0
AMZ-EVT-003641,FC-BER-01,2025-11-03,124,54,434,191,180,Carrier-B,983,0.07,0,0
AMZ-EVT-003642,FC-SFO-01,2025-01-26,195,294,210,92,33,Carrier-B,824,0.28,0,0
AMZ-EVT-003643,FC-SFO-01,2025-08-27,77,27,500,56,212,Carrier-A,872,0.33,0,0
AMZ-EVT-003644,FC-BER-01,2025-03-10,22,238,347,166,121,Carrier-E,894,0.19,0,0
AMZ-EVT-003645,FC-BER-01,2025-06-22,43,433,273,216,344,Carrier-C,1309,0.12,0,0
AMZ-EVT-003646,FC-BER-01,2025-10-20,133,166,201,198,48,Carrier-C,746,0.12,0,0
AMZ-EVT-003647,FC-MUM-01,2025-05-11,212,258,329,182,131,Carrier-B,1112,0.09,1,0
AMZ-EVT-003648,FC-BER-01,2025-07-14,163,313,428,55,276,Carrier-D,1235,0.19,0,0
AMZ-EVT-003649,FC-MUM-01,2025-05-25,47,432,180,78,37,Carrier-B,774,0.38,0,0
AMZ-EVT-003650,FC-BER-01,2025-06-30,121,370,348,73,326,Carrier-B,1238,0.07,0,0
AMZ-EVT-003651,FC-SFO-01,2025-01-26,164,373,200,171,313,Carrier-E,1221,0.24,0,0
AMZ-EVT-003652,FC-MUM-01,2025-10-06,91,432,241,174,298,Carrier-E,1236,0.2,0,0
AMZ-EVT-003653,FC-SFO-01,2025-06-04,63,115,263,40,345,Carrier-B,826,0.33,0,0
AMZ-EVT-003654,FC-MUM-01,2025-11-21,187,373,85,117,265,Carrier-D,1027,0.26,0,0
AMZ-EVT-003655,FC-BER-01,2025-02-03,152,187,138,134,238,Carrier-E,849,0.25,0,0
AMZ-EVT-003656,FC-BER-01,2025-08-17,218,410,233,102,279,Carrier-E,1242,0.19,0,0
AMZ-EVT-003657,FC-BER-01,2025-08-11,178,263,103,226,63,Carrier-C,833,0.36,0,0
AMZ-EVT-003658,FC-BER-01,2025-11-20,44,182,372,66,86,Carrier-A,750,0.23,0,0
AMZ-EVT-003659,FC-MUM-01,2025-02-14,99,458,427,208,178,Carrier-A,1370,0.18,0,0
AMZ-EVT-003660,FC-SFO-01,2025-09-05,182,38,386,189,308,Carrier-B,1103,0.17,0,0
AMZ-EVT-003661,FC-BER-01,2025-08-17,130,172,175,153,21,Carrier-A,651,0.33,0,0
AMZ-EVT-003662,FC-BER-01,2025-02-05,70,432,256,180,138,Carrier-B,1076,0.22,0,0
AMZ-EVT-003663,FC-SFO-01,2025-11-15,86,437,126,139,258,Carrier-A,1046,0.1,0,0
AMZ-EVT-003664,FC-BER-01,2025-06-06,163,464,209,236,91,Carrier-D,1163,0.19,0,0
AMZ-EVT-003665,FC-LON-01,2025-11-07,88,120,363,120,88,Carrier-D,779,0.09,0,0
AMZ-EVT-003666,FC-MUM-01,2025-03-05,7,202,416,216,166,Carrier-B,1007,0.14,0,0
AMZ-EVT-003667,FC-MUM-01,2025-07-10,70,78,492,95,169,Carrier-E,904,0.11,0,0
AMZ-EVT-003668,FC-BER-01,2025-06-22,10,78,214,182,198,Carrier-D,682,0.29,0,0
AMZ-EVT-003669,FC-SFO-01,2025-11-18,25,329,149,103,324,Carrier-A,930,0.19,0,0
AMZ-EVT-003670,FC-MUM-01,2025-08-10,36,80,131,171,122,Carrier-A,540,0.14,0,0
AMZ-EVT-003671,FC-MUM-01,2025-09-25,29,271,73,210,298,Carrier-D,881,0.07,0,0
AMZ-EVT-003672,FC-SFO-01,2025-09-21,10,104,433,21,303,Carrier-E,871,0.1,0,0
AMZ-EVT-003673,FC-SFO-01,2025-07-25,49,95,240,62,305,Carrier-D,751,0.25,0,0
AMZ-EVT-003674,FC-MUM-01,2025-03-07,88,28,435,160,164,Carrier-D,875,0.08,0,0
AMZ-EVT-003675,FC-BER-01,2025-05-03,20,274,591,55,352,Carrier-A,1292,0.12,0,0
AMZ-EVT-003676,FC-MUM-01,2025-10-24,77,117,229,33,157,Carrier-E,613,0.37,0,0
AMZ-EVT-003677,FC-SFO-01,2025-05-15,98,404,174,194,231,Carrier-E,1101,0.07,1,0
AMZ-EVT-003678,FC-SFO-01,2025-10-17,68,30,53,28,271,Carrier-C,450,0.26,0,1
AMZ-EVT-003679,FC-SFO-01,2025-04-03,200,140,133,228,53,Carrier-D,754,0.28,0,0
AMZ-EVT-003680,FC-MUM-01,2025-02-26,124,73,439,145,329,Carrier-C,1110,0.23,0,0
AMZ-EVT-003681,FC-BER-01,2025-01-29,213,324,473,197,268,Carrier-A,1475,0.14,0,0
AMZ-EVT-003682,FC-MUM-01,2025-10-07,103,98,145,105,21,Carrier-E,472,0.39,0,1
AMZ-EVT-003683,FC-SFO-01,2025-04-07,29,227,517,129,158,Carrier-E,1060,0.08,0,0
AMZ-EVT-003684,FC-BER-01,2025-05-07,227,52,568,99,296,Carrier-B,1242,0.17,0,0
AMZ-EVT-003685,FC-MUM-01,2025-10-01,24,59,170,177,78,Carrier-B,508,0.21,0,0
AMZ-EVT-003686,FC-MUM-01,2025-03-23,20,193,244,61,71,Carrier-D,589,0.19,0,0
AMZ-EVT-003687,FC-BER-01,2025-03-02,210,395,519,227,94,Carrier-A,1445,0.19,0,0
AMZ-EVT-003688,FC-MUM-01,2025-06-29,221,314,505,131,213,Carrier-D,1384,0.08,0,0
AMZ-EVT-003689,FC-MUM-01,2025-04-09,58,63,39,150,307,Carrier-B,617,0.26,0,0
AMZ-EVT-003690,FC-SFO-01,2025-07-17,103,432,411,186,296,Carrier-D,1428,0.11,0,0
AMZ-EVT-003691,FC-BER-01,2025-08-20,28,18,222,67,317,Carrier-B,652,0.24,0,0
AMZ-EVT-003692,FC-MUM-01,2025-04-17,234,50,366,105,319,Carrier-C,1074,0.25,0,0
AMZ-EVT-003693,FC-LON-01,2025-07-28,184,293,105,59,236,Carrier-D,877,0.33,0,0
AMZ-EVT-003694,FC-BER-01,2025-08-25,123,32,518,64,162,Carrier-A,899,0.14,0,0
AMZ-EVT-003695,FC-SFO-01,2025-10-26,224,239,568,169,333,Carrier-E,1533,0.17,0,0
AMZ-EVT-003696,FC-BER-01,2025-01-24,109,145,33,171,229,Carrier-C,687,0.11,0,0
AMZ-EVT-003697,FC-MUM-01,2025-05-16,137,242,84,227,309,Carrier-E,999,0.28,0,0
AMZ-EVT-003698,FC-LON-01,2025-11-04,71,130,440,81,48,Carrier-B,770,0.35,0,0
AMZ-EVT-003699,FC-MUM-01,2025-02-26,146,339,537,160,16,Carrier-B,1198,0.11,0,0
AMZ-EVT-003700,FC-SFO-01,2025-04-24,69,102,494,175,249,Carrier-B,1089,0.27,0,0
AMZ-EVT-003701,FC-MUM-01,2025-06-17,38,210,376,41,163,Carrier-A,828,0.33,0,0
AMZ-EVT-003702,FC-MUM-01,2025-02-25,120,355,348,200,261,Carrier-C,1284,0.15,0,0
AMZ-EVT-003703,FC-MUM-01,2025-02-04,236,252,121,147,162,Carrier-E,918,0.2,0,0
AMZ-EVT-003704,FC-MUM-01,2025-09-11,97,358,588,193,234,Carrier-D,1470,0.06,0,0
AMZ-EVT-003705,FC-MUM-01,2025-08-24,128,421,582,81,26,Carrier-B,1238,0.05,0,0
AMZ-EVT-003706,FC-MUM-01,2025-06-17,68,478,375,204,274,Carrier-D,1399,0.17,0,0
AMZ-EVT-003707,FC-MUM-01,2025-07-14,8,251,88,126,285,Carrier-B,758,0.17,0,0
AMZ-EVT-003708,FC-SFO-01,2025-02-27,13,169,142,24,30,Carrier-C,378,0.75,0,1
AMZ-EVT-003709,FC-MUM-01,2025-07-25,23,252,200,76,70,Carrier-B,621,0.47,0,0
AMZ-EVT-003710,FC-BER-01,2025-03-08,39,253,446,176,18,Carrier-B,932,0.29,0,0
AMZ-EVT-003711,FC-MUM-01,2025-01-16,210,264,157,93,214,Carrier-D,938,0.08,0,0
AMZ-EVT-003712,FC-LON-01,2025-10-08,31,420,167,109,205,Carrier-E,932,0.32,0,0
