Part_Number,Supplier,RFQ_Price,Target_Price,Negotiated_Price,Lead_Time_Days,MOQ,Quality_Score,Tooling_Cost,Yearly_Consumption_Qty,Yearly_Spend,Cost_Savings_Achieved_%
TSL-PART-04548,Supplier-272,1170.07,1094.49,1063.03,95,50,90.6,20681.79,53772,57161249.16,9.15
TSL-PART-04549,Supplier-340,841.15,793.56,713.22,45,50,81.5,24307.87,26890,19178485.8,15.21
TSL-PART-04550,Supplier-107,676.09,613.39,610.01,109,1000,93.7,4684.22,52763,32185957.63,9.77
TSL-PART-04551,Supplier-068,711.13,643.39,695.86,13,500,80.3,16060.88,56945,39625747.7,2.15
TSL-PART-04552,Supplier-336,819.81,765.68,732.44,97,250,83.4,3762.63,39069,28615698.36,10.66
TSL-PART-04553,Supplier-294,552.26,508.5,541.36,61,250,72.1,6187.36,127563,69057505.68,1.97
TSL-PART-04554,Supplier-390,820.43,699.13,816.03,115,50,98.4,10655.84,31327,25563771.81,0.54
TSL-PART-04555,Supplier-211,714.24,677.6,695.77,12,100,87.9,3167.23,184867,128624912.59,2.59
TSL-PART-04556,Supplier-430,196.88,179.2,172.04,17,100,77.0,8542.31,139077,23926807.08,12.62
TSL-PART-04557,Supplier-144,139.19,119.56,116.14,112,100,88.1,14732.71,52190,6061346.6,16.56
TSL-PART-04558,Supplier-064,266.84,238.07,220.08,13,500,92.5,3020.78,13805,3038204.4,17.52
TSL-PART-04559,Supplier-217,932.35,866.72,893.79,98,1000,92.2,15428.25,161359,144221060.61,4.14
TSL-PART-04560,Supplier-347,312.46,267.61,288.29,106,500,70.0,9489.99,592,170667.68,7.74
TSL-PART-04561,Supplier-315,1031.9,927.82,894.36,16,500,92.0,9266.87,126024,112710824.64,13.33
TSL-PART-04562,Supplier-346,347.95,316.91,291.69,42,250,85.2,22329.1,140595,41010155.55,16.17
TSL-PART-04563,Supplier-391,744.4,645.81,699.93,77,50,93.7,9768.46,97997,68591040.21,5.97
TSL-PART-04564,Supplier-280,1040.62,924.66,937.92,14,250,75.7,17656.46,62735,58840411.2,9.87
TSL-PART-04565,Supplier-157,1017.77,891.71,848.25,37,100,78.0,22904.48,115197,97715855.25,16.66
TSL-PART-04566,Supplier-469,1002.88,942.28,943.32,41,250,71.5,18494.76,193622,182647505.04,5.94
TSL-PART-04567,Supplier-057,986.94,875.16,840.18,96,500,79.3,16506.75,32118,26984901.24,14.87
TSL-PART-04568,Supplier-266,826.54,764.34,691.12,48,1000,81.8,6806.24,10293,7113698.16,16.38
TSL-PART-04569,Supplier-223,865.03,801.85,807.77,24,50,75.4,18182.3,91284,73736476.68,6.62
TSL-PART-04570,Supplier-290,1145.77,1031.67,1077.45,85,1000,89.7,5196.38,49883,53746438.35,5.96
TSL-PART-04571,Supplier-442,938.57,816.07,918.35,68,250,96.2,1865.56,32216,29585563.6,2.15
TSL-PART-04572,Supplier-326,175.66,155.11,149.6,27,250,71.2,13794.72,82585,12354716.0,14.84
TSL-PART-04573,Supplier-105,283.98,251.44,274.64,27,100,79.5,23040.47,57138,15692380.32,3.29
TSL-PART-04574,Supplier-286,406.35,365.21,385.81,33,500,74.6,7296.3,66101,25502426.81,5.05
TSL-PART-04575,Supplier-113,110.44,102.04,104.37,16,100,72.3,7755.95,82159,8574934.83,5.5
TSL-PART-04576,Supplier-408,1059.84,911.99,1000.82,108,500,76.4,14162.29,102026,102109661.32,5.57
TSL-PART-04577,Supplier-362,504.92,431.38,421.84,41,500,85.0,3898.39,126025,53162386.0,16.45
TSL-PART-04578,Supplier-211,517.81,450.49,465.41,84,50,86.8,16965.3,83680,38945508.8,10.12
TSL-PART-04579,Supplier-198,492.69,456.18,483.03,116,100,72.9,11920.42,4375,2113256.25,1.96
TSL-PART-04580,Supplier-143,570.94,512.78,565.63,35,50,96.4,4293.22,139913,79138990.19,0.93
TSL-PART-04581,Supplier-364,241.3,226.97,237.86,71,500,76.2,11710.54,84489,20096553.54,1.43
TSL-PART-04582,Supplier-360,877.51,814.85,840.71,43,50,91.9,2781.29,148036,124455345.56,4.19
TSL-PART-04583,Supplier-258,1057.17,907.25,909.92,8,50,89.2,15646.83,70060,63748995.2,13.93
TSL-PART-04584,Supplier-168,867.19,815.89,823.51,28,100,93.0,2558.99,125191,103096040.41,5.04
TSL-PART-04585,Supplier-015,331.42,284.36,321.25,107,100,83.1,18896.24,20776,6674290.0,3.07
TSL-PART-04586,Supplier-022,39.03,37.02,37.59,103,100,90.2,17090.12,195895,7363693.05,3.69
TSL-PART-04587,Supplier-403,172.86,150.1,153.93,99,250,95.7,1586.97,164068,25254987.24,10.95
TSL-PART-04588,Supplier-178,812.24,758.63,706.9,89,100,73.8,1959.11,31868,22527489.2,12.97
TSL-PART-04589,Supplier-215,914.97,778.12,763.22,71,500,88.0,7982.36,84608,64574517.76,16.59
TSL-PART-04590,Supplier-100,590.18,514.67,546.12,49,500,84.9,3225.6,133681,73005867.72,7.47
TSL-PART-04591,Supplier-386,36.72,31.52,36.29,24,100,83.0,8203.36,179696,6521167.84,1.17
TSL-PART-04592,Supplier-217,584.72,535.69,552.75,86,500,96.6,5134.69,81760,45192840.0,5.47
TSL-PART-04593,Supplier-280,1065.04,906.47,1010.89,116,500,98.9,16944.41,119814,121118774.46,5.08
TSL-PART-04594,Supplier-058,150.65,134.02,148.53,46,500,81.4,3183.85,38971,5788362.63,1.41
TSL-PART-04595,Supplier-275,1090.39,960.97,1017.08,82,500,83.7,888.78,124183,126304045.64,6.72
TSL-PART-04596,Supplier-069,1140.96,1067.54,1013.85,45,50,87.4,5546.02,117889,119521762.65,11.14
TSL-PART-04597,Supplier-329,797.87,683.58,694.48,20,50,85.7,9345.48,125129,86899587.92,12.96
TSL-PART-04598,Supplier-397,80.0,72.45,75.95,79,250,87.2,504.61,12893,979223.35,5.06
TSL-PART-04599,Supplier-392,405.98,362.06,355.64,30,250,72.0,18549.12,128774,45797185.36,12.4
TSL-PART-04600,Supplier-460,1035.65,944.4,1028.74,92,250,88.3,18616.13,191087,196578840.38,0.67
TSL-PART-04601,Supplier-348,864.75,788.3,759.55,60,100,88.7,11858.12,57584,43737927.2,12.17
TSL-PART-04602,Supplier-019,592.0,518.31,486.48,115,50,95.2,12397.1,73535,35773306.8,17.82
TSL-PART-04603,Supplier-197,198.01,178.3,164.18,55,500,85.1,18084.08,43783,7188292.94,17.08
TSL-PART-04604,Supplier-021,583.25,540.57,519.6,41,1000,77.9,18642.41,1469,763292.4,10.91
TSL-PART-04605,Supplier-353,116.19,107.36,95.91,66,500,84.6,16361.38,24520,2351713.2,17.45
TSL-PART-04606,Supplier-233,740.1,687.75,703.22,88,100,84.6,2483.45,88193,62019081.46,4.98
TSL-PART-04607,Supplier-218,935.98,831.94,896.37,31,500,88.7,14712.39,71031,63670057.47,4.23
TSL-PART-04608,Supplier-225,755.49,644.66,737.09,23,50,84.5,14667.79,163731,120684482.79,2.44
TSL-PART-04609,Supplier-475,21.59,19.33,21.31,29,1000,81.5,9781.27,191343,4077519.33,1.3
TSL-PART-04610,Supplier-323,804.93,764.12,730.1,59,500,94.9,4179.06,67368,49185376.8,9.3
TSL-PART-04611,Supplier-269,585.99,526.44,501.81,104,250,98.2,23361.62,175478,88056615.18,14.37
TSL-PART-04612,Supplier-361,518.03,484.22,499.04,102,100,85.7,19651.38,9465,4723413.6,3.67
TSL-PART-04613,Supplier-345,343.02,324.1,304.3,56,500,88.2,11043.39,166183,50569486.9,11.29
TSL-PART-04614,Supplier-003,144.03,126.46,128.72,44,500,88.4,7171.47,62942,8101894.24,10.63
TSL-PART-04615,Supplier-084,674.39,600.61,612.02,61,250,85.1,10380.06,156373,95703403.46,9.25
TSL-PART-04616,Supplier-074,1000.74,890.74,948.63,72,1000,73.0,11981.37,75376,71503934.88,5.21
TSL-PART-04617,Supplier-390,1183.1,1063.71,980.03,12,250,71.5,19422.43,137907,135152997.21,17.16
TSL-PART-04618,Supplier-259,762.18,661.5,698.01,50,100,94.9,1159.3,192582,134424161.82,8.42
TSL-PART-04619,Supplier-254,377.44,332.19,331.39,98,50,76.7,17118.09,51539,17079509.21,12.2
TSL-PART-04620,Supplier-106,499.55,447.19,445.17,78,250,88.7,15889.7,179447,79884420.99,10.89
TSL-PART-04621,Supplier-359,869.77,820.12,738.54,10,50,88.2,16635.13,21156,15624552.24,15.09
TSL-PART-04622,Supplier-124,574.37,514.46,478.37,99,250,86.5,17822.09,80116,38325090.92,16.71
TSL-PART-04623,Supplier-371,629.21,539.96,564.52,108,250,73.8,23908.92,40058,22613542.16,10.28
TSL-PART-04624,Supplier-015,171.7,152.0,144.39,72,500,71.8,19998.87,71389,10307857.71,15.91
TSL-PART-04625,Supplier-104,646.58,557.88,547.39,89,1000,76.3,14329.17,113598,62182409.22,15.34
TSL-PART-04626,Supplier-118,1166.18,1018.79,1109.98,70,250,87.6,10834.06,57237,63531925.26,4.82
TSL-PART-04627,Supplier-266,406.84,363.36,394.6,54,100,85.9,21312.46,126506,49919267.6,3.01
TSL-PART-04628,Supplier-063,205.74,184.4,177.93,107,50,91.0,24786.53,163226,29042802.18,13.52
TSL-PART-04629,Supplier-101,571.98,515.17,470.97,9,50,81.5,24320.74,84313,39708893.61,17.66
TSL-PART-04630,Supplier-405,625.21,557.3,603.41,38,100,92.6,13768.78,181223,109351770.43,3.49
TSL-PART-04631,Supplier-334,1197.15,1066.02,1079.72,33,100,86.0,16313.99,180668,195070852.96,9.81
TSL-PART-04632,Supplier-200,260.73,234.6,238.79,50,50,72.2,20517.34,66853,15963827.87,8.41
TSL-PART-04633,Supplier-099,654.02,564.03,653.85,111,500,72.9,10253.28,59543,38932190.55,0.03
TSL-PART-04634,Supplier-438,451.1,391.27,371.25,64,50,77.8,17545.32,75042,27859342.5,17.7
TSL-PART-04635,Supplier-389,897.23,791.49,763.34,69,100,81.1,9420.32,3823,2918248.82,14.92
TSL-PART-04636,Supplier-417,1045.43,955.79,1010.79,113,100,98.0,15511.66,19308,19516333.32,3.31
TSL-PART-04637,Supplier-421,913.99,804.95,798.12,32,1000,96.3,3687.31,157250,125504370.0,12.68
TSL-PART-04638,Supplier-035,231.99,210.36,224.77,113,250,86.6,19320.13,7280,1636325.6,3.11
TSL-PART-04639,Supplier-060,782.67,678.48,772.85,8,50,75.8,2303.23,39439,30480431.15,1.25
TSL-PART-04640,Supplier-435,282.41,258.8,275.47,60,50,98.5,3379.62,120688,33245923.36,2.46
TSL-PART-04641,Supplier-395,1180.59,1100.44,1049.28,105,1000,85.6,20671.83,183612,192660399.36,11.12
TSL-PART-04642,Supplier-093,673.86,616.96,648.18,49,100,87.1,13954.39,22974,14891287.32,3.81
TSL-PART-04643,Supplier-274,519.51,466.61,427.67,61,250,84.4,12593.55,26858,11486360.86,17.68
TSL-PART-04644,Supplier-443,777.37,670.41,766.18,8,500,85.2,22019.61,109719,84064503.42,1.44
TSL-PART-04645,Supplier-037,721.43,642.91,657.77,47,250,91.0,8297.6,18586,12225313.22,8.82
TSL-PART-04646,Supplier-056,1101.07,1021.32,1026.8,32,50,75.2,8304.64,115596,118693972.8,6.75
TSL-PART-04647,Supplier-362,617.57,553.31,581.08,72,50,84.4,13320.03,183312,106518936.96,5.91
TSL-PART-04648,Supplier-032,908.57,846.92,854.72,103,250,74.4,21081.53,8178,6989900.16,5.93
TSL-PART-04649,Supplier-209,1181.64,1094.55,1052.99,21,250,75.4,5165.06,25750,27114492.5,10.89
TSL-PART-04650,Supplier-066,759.96,653.63,644.54,71,100,83.2,7328.69,53558,34520273.32,15.19
TSL-PART-04651,Supplier-348,169.66,150.12,151.23,38,500,76.6,18194.3,139653,21119723.19,10.86
TSL-PART-04652,Supplier-033,1195.21,1043.71,1044.9,56,100,97.7,24713.73,13919,14543963.1,12.58
TSL-PART-04653,Supplier-438,773.89,699.55,642.34,25,100,73.7,17425.54,30824,19799488.16,17.0
TSL-PART-04654,Supplier-462,1187.17,1115.18,1067.09,20,1000,98.5,14082.93,53910,57526821.9,10.11
TSL-PART-04655,Supplier-038,629.08,536.28,616.07,67,50,97.3,21886.07,117957,72669768.99,2.07
TSL-PART-04656,Supplier-158,64.73,60.45,61.01,111,100,93.7,10210.82,177976,10858315.76,5.75
TSL-PART-04657,Supplier-263,1113.99,1032.68,957.12,69,100,86.7,16966.31,33244,31818497.28,14.08
TSL-PART-04658,Supplier-356,1064.4,919.44,1061.4,60,50,83.7,5995.44,166730,176967222.0,0.28
TSL-PART-04659,Supplier-282,587.19,503.28,548.11,54,250,91.1,9880.21,87180,47784229.8,6.66
TSL-PART-04660,Supplier-361,419.51,388.06,413.87,78,100,73.2,17968.74,15488,6410018.56,1.34
TSL-PART-04661,Supplier-472,181.8,159.83,181.4,18,100,86.2,15184.78,10566,1916672.4,0.22
TSL-PART-04662,Supplier-305,1114.74,997.54,1002.75,21,50,96.0,22602.5,178106,178595791.5,10.05
TSL-PART-04663,Supplier-370,629.1,565.61,604.38,56,100,87.5,5167.93,4982,3011021.16,3.93
TSL-PART-04664,Supplier-277,940.02,852.61,882.25,66,1000,79.1,12249.05,117081,103294712.25,6.15
TSL-PART-04665,Supplier-437,742.31,693.92,658.63,50,500,81.6,1307.59,113127,74508836.01,11.27
TSL-PART-04666,Supplier-078,144.98,135.5,132.17,40,250,90.6,24229.8,197657,26124325.69,8.84
TSL-PART-04667,Supplier-335,62.18,53.64,58.75,12,100,71.5,15114.63,23600,1386500.0,5.52
TSL-PART-04668,Supplier-480,456.94,410.56,423.94,33,100,88.2,4546.82,36254,15369520.76,7.22
TSL-PART-04669,Supplier-270,13.95,12.88,12.21,63,250,79.3,21299.4,148539,1813661.19,12.47
TSL-PART-04670,Supplier-480,257.34,243.59,213.31,33,50,81.5,2769.43,147864,31540869.84,17.11
TSL-PART-04671,Supplier-090,1100.97,942.71,971.25,97,500,78.2,22101.74,106608,103543020.0,11.78
TSL-PART-04672,Supplier-307,697.67,609.39,655.18,67,50,95.8,997.16,101896,66760221.28,6.09
TSL-PART-04673,Supplier-210,834.78,741.74,787.76,44,100,93.8,23508.62,36070,28414503.2,5.63
TSL-PART-04674,Supplier-194,936.44,846.74,886.39,80,500,94.7,7433.61,83305,73840718.95,5.34
TSL-PART-04675,Supplier-275,1136.29,1058.96,1132.65,58,50,81.9,9188.95,93556,105966203.4,0.32
TSL-PART-04676,Supplier-280,188.19,174.55,163.0,54,100,73.7,15705.77,191793,31262259.0,13.39
TSL-PART-04677,Supplier-179,692.93,603.74,625.76,113,50,88.9,23553.77,792,495601.92,9.69
TSL-PART-04678,Supplier-025,469.65,404.46,399.51,43,1000,89.4,4820.18,147500,58927725.0,14.93
TSL-PART-04679,Supplier-258,461.35,407.4,395.94,97,250,82.1,8952.92,169361,67056794.34,14.18
TSL-PART-04680,Supplier-366,818.51,716.75,706.54,63,500,72.0,16942.37,20007,14135745.78,13.68
TSL-PART-04681,Supplier-290,247.7,230.9,235.7,51,500,76.4,1741.91,81196,19137897.2,4.84
TSL-PART-04682,Supplier-249,762.76,723.08,637.47,98,50,70.5,8515.69,57244,36491332.68,16.43
TSL-PART-04683,Supplier-116,439.08,409.88,426.65,15,500,90.8,15818.88,16959,7235557.35,2.83
TSL-PART-04684,Supplier-123,146.71,137.07,122.77,98,100,95.8,10934.83,143524,17620441.48,16.32
TSL-PART-04685,Supplier-312,1018.26,907.36,944.7,37,500,95.6,24466.03,25068,23681739.6,7.22
TSL-PART-04686,Supplier-429,176.0,159.17,164.2,111,500,77.0,24395.15,144265,23688313.0,6.7
TSL-PART-04687,Supplier-379,609.58,555.11,536.14,66,1000,76.0,23181.61,49537,26558767.18,12.05
TSL-PART-04688,Supplier-304,336.94,294.69,276.76,119,100,83.4,23882.38,72995,20202096.2,17.86
TSL-PART-04689,Supplier-073,1144.28,1043.77,1091.28,10,500,75.9,23811.5,137430,149974610.4,4.63
TSL-PART-04690,Supplier-162,738.25,691.26,700.5,118,250,73.7,21027.94,162245,113652622.5,5.11
TSL-PART-04691,Supplier-178,766.29,654.66,722.6,56,1000,75.0,23730.95,27898,20159094.8,5.7
TSL-PART-04692,Supplier-346,653.75,584.5,637.88,92,100,82.2,221.71,9753,6221243.64,2.43
TSL-PART-04693,Supplier-301,1076.23,1016.4,905.6,39,250,83.2,19573.8,91659,83006390.4,15.85
TSL-PART-04694,Supplier-232,366.77,345.27,360.79,95,50,89.2,13400.36,21885,7895889.15,1.63
TSL-PART-04695,Supplier-198,684.03,593.97,661.65,90,1000,98.0,11729.84,109642,72544629.3,3.27
TSL-PART-04696,Supplier-268,273.56,255.87,265.54,7,1000,96.4,3170.59,65790,17469876.6,2.93
TSL-PART-04697,Supplier-265,239.02,218.52,216.47,22,100,80.4,8899.89,62493,13527859.71,9.43
TSL-PART-04698,Supplier-394,580.34,519.13,567.51,8,1000,75.1,9618.9,110090,62477175.9,2.21
TSL-PART-04699,Supplier-021,332.46,299.23,301.36,79,50,97.9,5445.51,157309,47406640.24,9.35
TSL-PART-04700,Supplier-127,899.3,799.67,818.07,58,500,89.1,23630.13,63205,51706114.35,9.03
TSL-PART-04701,Supplier-446,55.8,47.79,48.08,83,100,87.2,15259.27,47980,2306878.4,13.84
TSL-PART-04702,Supplier-498,144.34,135.84,133.42,12,1000,85.3,24159.03,81084,10818227.28,7.57
TSL-PART-04703,Supplier-464,745.69,666.73,669.94,55,100,79.9,14669.79,387,259266.78,10.16
TSL-PART-04704,Supplier-037,95.25,85.38,78.94,18,50,87.2,13215.65,151119,11929333.86,17.12
TSL-PART-04705,Supplier-243,385.26,335.97,325.1,111,250,82.4,9695.94,185404,60274840.4,15.62
TSL-PART-04706,Supplier-273,753.21,692.08,710.14,83,500,85.1,4914.67,123319,87573754.66,5.72
TSL-PART-04707,Supplier-419,263.91,250.46,243.8,78,100,85.0,4520.12,185288,45173214.4,7.62
TSL-PART-04708,Supplier-398,934.87,877.54,791.38,61,100,70.6,18181.61,71485,56571799.3,15.35
TSL-PART-04709,Supplier-252,1152.16,996.05,1136.48,47,50,79.8,20303.06,114302,129901936.96,1.36
TSL-PART-04710,Supplier-157,1123.98,973.04,1101.69,7,100,74.6,896.52,44327,48834612.63,1.98
TSL-PART-04711,Supplier-204,109.34,94.59,92.65,80,1000,95.5,2612.98,172580,15989537.0,15.26
TSL-PART-04712,Supplier-225,865.13,796.62,725.96,7,100,86.6,18407.18,46502,33758591.92,16.09
TSL-PART-04713,Supplier-343,909.88,787.78,816.71,87,500,82.3,4286.84,44950,36711114.5,10.24
TSL-PART-04714,Supplier-004,216.22,199.04,178.06,91,500,89.1,9503.73,151822,27033425.32,17.65
TSL-PART-04715,Supplier-126,117.38,107.12,117.06,70,250,75.8,19799.55,45270,5299306.2,0.27
TSL-PART-04716,Supplier-177,128.95,120.92,117.04,49,100,78.4,21807.77,62559,7321905.36,9.24
TSL-PART-04717,Supplier-164,598.78,553.17,588.6,82,250,77.7,22860.13,4276,2516853.6,1.7
TSL-PART-04718,Supplier-118,1048.82,948.93,908.61,12,250,87.5,8489.73,78052,70918827.72,13.37
TSL-PART-04719,Supplier-139,401.96,356.72,396.34,8,500,84.7,14996.16,2497,989660.98,1.4
TSL-PART-04720,Supplier-223,203.62,175.83,168.13,106,100,85.1,12017.2,155472,26139507.36,17.43
TSL-PART-04721,Supplier-212,725.42,623.39,614.34,9,50,98.0,17771.4,25327,15559389.18,15.31
TSL-PART-04722,Supplier-268,454.38,421.73,391.11,50,50,74.9,18504.49,64418,25194523.98,13.92
TSL-PART-04723,Supplier-388,1178.8,1046.71,1082.79,24,100,76.4,5613.85,148049,160305976.71,8.14
TSL-PART-04724,Supplier-362,636.16,556.43,578.89,100,250,86.7,23560.64,7727,4473083.03,9.0
TSL-PART-04725,Supplier-368,23.48,20.53,23.27,69,250,84.8,12167.62,15532,361429.64,0.89
TSL-PART-04726,Supplier-317,915.68,836.01,913.35,64,50,83.1,5652.65,38855,35488214.25,0.25
TSL-PART-04727,Supplier-119,1123.77,1044.01,1087.16,90,1000,82.9,6987.4,11653,12668675.48,3.26
TSL-PART-04728,Supplier-143,901.44,784.03,765.7,102,50,88.1,3488.12,104453,79979662.1,15.06
TSL-PART-04729,Supplier-139,338.62,291.96,282.39,27,500,92.9,4287.99,66464,18768768.96,16.61
TSL-PART-04730,Supplier-418,1039.35,917.29,996.91,30,50,81.0,21362.5,125117,124730388.47,4.08
TSL-PART-04731,Supplier-003,705.76,660.04,683.2,90,50,84.6,20966.51,11669,7972260.8,3.2
TSL-PART-04732,Supplier-167,620.95,585.21,568.32,108,500,91.2,10957.06,19439,11047572.48,8.48
TSL-PART-04733,Supplier-416,231.08,202.49,191.6,80,250,82.4,12411.21,13320,2552112.0,17.08
TSL-PART-04734,Supplier-221,516.34,473.38,463.1,116,100,76.7,1653.42,145839,67538040.9,10.31
TSL-PART-04735,Supplier-021,834.55,764.68,770.65,68,250,74.9,6007.26,139903,107816246.95,7.66
TSL-PART-04736,Supplier-467,993.87,908.92,905.66,76,500,72.0,5933.23,77725,70392423.5,8.88
TSL-PART-04737,Supplier-354,1060.67,970.99,933.84,23,100,90.3,21009.39,59162,55247842.08,11.96
TSL-PART-04738,Supplier-163,663.93,624.32,570.79,70,100,77.9,10879.61,166446,95005712.34,14.03
TSL-PART-04739,Supplier-210,1048.55,953.63,943.52,43,500,85.5,977.23,39060,36853891.2,10.02
TSL-PART-04740,Supplier-494,1152.72,1023.0,1005.29,72,250,88.6,6696.29,101340,101876088.6,12.79
TSL-PART-04741,Supplier-076,846.88,792.7,805.44,90,100,90.9,11279.12,65637,52866665.28,4.89
TSL-PART-04742,Supplier-015,1041.61,914.43,975.13,66,100,71.2,4238.14,91718,89436973.34,6.38
TSL-PART-04743,Supplier-490,1140.01,1025.64,1013.94,21,50,77.9,1695.18,178220,180704386.8,11.06
TSL-PART-04744,Supplier-074,427.74,395.25,406.7,99,50,78.2,4007.47,191736,77979031.2,4.92
TSL-PART-04745,Supplier-149,983.83,877.86,865.62,77,50,83.4,5929.69,10526,9111516.12,12.02
TSL-PART-04746,Supplier-130,739.12,686.12,668.13,42,50,83.9,12301.8,3659,2444687.67,9.6
TSL-PART-04747,Supplier-275,928.48,868.49,778.97,53,50,76.6,19158.18,51881,40413742.57,16.1
TSL-PART-04748,Supplier-272,139.17,121.71,136.22,54,1000,75.1,5863.34,36131,4921764.82,2.12
TSL-PART-04749,Supplier-166,1090.55,988.37,980.88,98,100,94.3,20470.51,167372,164171847.36,10.06
TSL-PART-04750,Supplier-498,865.88,764.87,712.95,95,1000,84.4,20879.03,106601,76001182.95,17.66
TSL-PART-04751,Supplier-175,305.2,278.64,265.6,62,100,74.3,16698.69,87028,23114636.8,12.98
TSL-PART-04752,Supplier-355,816.15,697.78,785.84,115,100,83.6,13051.03,117433,92283548.72,3.71
TSL-PART-04753,Supplier-163,791.78,737.62,756.87,75,250,93.6,3405.43,168434,127482641.58,4.41
TSL-PART-04754,Supplier-453,665.16,610.88,573.35,56,50,79.3,13825.87,187416,107454963.6,13.8
TSL-PART-04755,Supplier-301,217.38,187.5,210.33,52,1000,75.2,10829.23,177785,37393519.05,3.24
TSL-PART-04756,Supplier-006,627.69,541.23,582.28,36,50,92.1,3702.95,143957,83823281.96,7.23
TSL-PART-04757,Supplier-487,765.66,705.7,733.75,36,50,70.8,2868.31,151160,110913650.0,4.17
TSL-PART-04758,Supplier-014,663.69,577.24,639.76,104,50,86.5,6547.54,14355,9183754.8,3.61
TSL-PART-04759,Supplier-220,403.75,354.27,341.01,13,250,90.6,18246.08,73254,24980346.54,15.54
TSL-PART-04760,Supplier-073,845.01,734.53,767.49,56,100,83.4,15505.73,19511,14974497.39,9.17
TSL-PART-04761,Supplier-222,768.95,725.62,696.86,57,250,70.7,3826.81,142215,99103944.9,9.38
TSL-PART-04762,Supplier-051,283.16,257.03,261.87,119,100,94.3,11211.43,100993,26447036.91,7.52
TSL-PART-04763,Supplier-230,457.24,422.38,440.54,23,50,90.4,6833.85,198252,87337936.08,3.65
TSL-PART-04764,Supplier-023,568.69,490.34,532.88,11,500,71.1,22550.07,65125,34703810.0,6.3
TSL-PART-04765,Supplier-064,1022.06,970.08,842.51,109,100,82.9,1663.96,126415,106505901.65,17.57
TSL-PART-04766,Supplier-388,129.83,117.57,123.05,84,50,79.4,7538.15,8660,1065613.0,5.22
TSL-PART-04767,Supplier-419,485.02,450.3,399.97,70,100,97.4,5940.0,134849,53935554.53,17.54
TSL-PART-04768,Supplier-362,117.19,107.68,98.35,15,1000,83.6,10050.52,12233,1203115.55,16.08
TSL-PART-04769,Supplier-409,812.06,692.57,765.73,65,100,73.5,2352.91,73929,56609653.17,5.71
TSL-PART-04770,Supplier-163,492.64,421.02,488.51,71,250,70.0,5840.21,22475,10979262.25,0.84
TSL-PART-04771,Supplier-290,354.29,306.1,313.26,25,500,85.8,22802.32,144356,45220960.56,11.58
TSL-PART-04772,Supplier-259,1014.53,866.12,895.34,39,500,78.2,4772.95,56831,50883067.54,11.75
TSL-PART-04773,Supplier-231,1193.9,1015.53,1155.94,56,250,79.0,7276.17,120003,138716267.82,3.18
TSL-PART-04774,Supplier-343,875.16,759.07,852.02,119,50,94.4,9924.44,107337,91453270.74,2.64
TSL-PART-04775,Supplier-009,16.63,15.72,13.92,65,1000,78.0,6368.46,73355,1021101.6,16.3
TSL-PART-04776,Supplier-024,1168.37,1096.82,1085.86,24,500,85.7,15883.97,186709,202739834.74,7.06
TSL-PART-04777,Supplier-246,171.85,156.48,163.51,78,1000,84.2,24310.94,170035,27802422.85,4.85
TSL-PART-04778,Supplier-085,358.86,337.62,338.03,8,250,79.1,13305.75,53230,17993336.9,5.8
TSL-PART-04779,Supplier-409,501.89,444.24,429.51,76,50,87.0,20612.53,135074,58015633.74,14.42
TSL-PART-04780,Supplier-086,176.52,153.03,160.74,44,1000,88.7,2046.0,147751,23749495.74,8.94
TSL-PART-04781,Supplier-007,514.32,455.0,491.82,35,50,77.8,10459.45,194439,95628988.98,4.37
TSL-PART-04782,Supplier-476,1082.29,966.96,1051.15,10,50,76.7,6666.41,81624,85799067.6,2.88
TSL-PART-04783,Supplier-263,319.55,285.5,266.23,52,50,78.8,7806.78,78573,20918489.79,16.69
